ad_id,cate,cate_lower,cate_upper,recommend_treatment
813278,0.0032959756439613903,-0.004106457178739436,0.010698408466662214,False
813289,-0.0009222720903622333,-0.00979086031954681,0.007946316138822341,False
813358,0.005827173731388031,-0.0005139419939232193,0.012168289456699278,False
813412,-0.001250797996870017,-0.006768800765218197,0.004267204771478162,False
813449,-0.004804670885668584,-0.009143955891344,-0.00046538587999316906,False
813453,-2.9535912758078437e-05,-0.0045933617015724,0.004534289876056243,False
813483,-0.0008405866290682239,-0.004788083536676421,0.003106910278539972,False
813526,-0.001658278145022477,-0.005968215358209819,0.0026516590681648633,False
813532,0.00021055234840087426,-0.006602539753518774,0.00702364445032052,False
813571,0.0035739638047587383,-0.0024787939944564802,0.009626721603973954,False
813576,-0.0005118992059986628,-0.004925054182079016,0.0039012557700816887,False
813696,-0.0004015924661344033,-0.005442541054468668,0.0046393561221998595,False
813755,-0.0032701103318352725,-0.008880058034315299,0.0023398373706447497,False
813764,-0.0002260535934266272,-0.004401753468467702,0.003949646281614447,False
813817,0.004636571567876017,-0.002494029615718058,0.01176717275147009,False
813855,0.00328917453677334,-0.00926587140655233,0.015844220480099005,False
813889,0.0026165004061764583,-0.00245191505537299,0.0076849158677259055,False
813949,0.005687477432843221,-0.005135898975031616,0.016510853840718064,False
813956,0.006450461040435029,-0.0009401346860541558,0.013841056766924216,False
813962,-7.366068848228396e-05,-0.00416628465078927,0.004018963273824701,False
813980,-0.0023563077914259753,-0.007434114399562615,0.0027214988167106637,False
813994,-0.000989102580500936,-0.006849211487984531,0.004871006326982659,False
814004,0.0018675984144532517,-0.009916712237739806,0.013651909066646307,False
814030,0.0017604800168273217,-0.007704102570658893,0.011225062604313536,False
814157,0.0010746232661584085,-0.0038357077963557633,0.005984954328672578,False
814163,-0.0004607151432900582,-0.005309120331456158,0.00438769004487604,False
814190,0.0034297227781547725,-0.0031904487346317537,0.01004989429094129,False
814201,-0.0005303071966262176,-0.004923106760383267,0.0038624923671308304,False
814230,0.004728858893057044,-0.0031650511638694435,0.012622768949983532,False
814238,0.0013082709374656399,-0.004079930426654626,0.0066964723015859,False
814325,-0.002111924877449141,-0.008020614104922011,0.0037967643500237246,False
814430,0.0007293880651162549,-0.0036611269252836455,0.005119903055516155,False
814434,0.003263359090857,-0.004951460995263445,0.011478179176977445,False
814458,-0.001621989445171435,-0.005418539113676329,0.0021745602233334566,False
814482,0.004024088862199178,-0.006372314872003441,0.014420492596401793,False
814617,0.0003904718770291315,-0.00489300374011532,0.005673947494173583,False
814640,-0.0012694438155833245,-0.004533896771751587,0.0019950091405849363,False
814688,-0.0015806367693185855,-0.004729720144498706,0.0015684466058615346,False
814690,0.0012688258545418551,-0.006491291891975708,0.009028943601059417,False
814778,0.0041740401032691055,0.00021528395094396607,0.008132796255594248,True
814781,-0.005646385936704526,-0.014578734191215238,0.003285962317806183,False
814784,-0.0041774090294026105,-0.00869598421082836,0.0003411661520231384,False
814792,-0.002504572917330513,-0.007612099260442375,0.0026029534257813467,False
814870,0.0005825463749034832,-0.004079055243482009,0.005244147993288974,False
814888,-0.0044340326349946455,-0.009789881481009177,0.0009218162110198854,False
814911,-0.00013700197629143678,-0.009539602362165502,0.009265598409582628,False
814928,-0.005022161593789107,-0.009125341522291278,-0.0009189816652869351,False
814957,-0.0005535449834600717,-0.01015785809398754,0.009050768127067396,False
814967,0.0031125122713569855,-0.0015188034256227965,0.007743827968336763,False
815031,-0.003722156066742644,-0.00892178750799286,0.0014774753745075675,False
815049,-0.0014758859450407645,-0.006445827380288988,0.0034940554902074573,False
815114,-0.0022371955738993334,-0.009208283983776233,0.004733892835977565,False
815147,0.0005053580820720289,-0.010132699359694344,0.011143415523838398,False
815258,0.001078440816367612,-0.00927563775563766,0.011432519388372881,False
815334,-0.0017786451647347277,-0.0091721539973071,0.005614863667837647,False
815342,0.0018784825424836486,-0.008138654607817764,0.011895619692785058,False
815347,0.0003367291717355029,-0.013498917308069637,0.014172375651540637,False
815410,-0.0011258435175217436,-0.007572646053584265,0.005320959018540777,False
815435,-0.000506985020971103,-0.013105800886264046,0.012091830844321836,False
815442,0.001472822771571969,-0.0055893422452331955,0.008534987788377132,False
815462,0.004459163558684197,-0.0017103256518163235,0.010628652769184715,False
815472,-0.0016847066105410394,-0.006596769766590019,0.00322735654550794,False
815475,-0.0018461639268564562,-0.00799030978287658,0.004297981929163665,False
815476,0.00036143971651419874,-0.008832387388273634,0.00955526682130203,False
815546,-0.00178693810156774,-0.006058249912583646,0.002484373709448164,False
815618,-0.0010641755968022809,-0.008548055597451433,0.006419704403846869,False
815636,-0.0012115704070928142,-0.004691917669259187,0.0022687768550735564,False
815650,-0.0005978057639620595,-0.007400635885421393,0.006205024357497273,False
815675,-0.00184389239264315,-0.006880828948139095,0.0031930441628527937,False
815684,-0.0047440549894535,-0.009183125862902472,-0.00030498411600453357,False
815693,0.0011130777207506732,-0.00503894195211949,0.007265097393620835,False
815755,0.0003895972692476988,-0.0062297867446925925,0.00700898128318799,False
815791,-0.0018328253989318892,-0.006816765922687935,0.003151115124824156,False
815794,0.0006757933651302401,-0.004629765553077095,0.005981352283337574,False
815826,0.005187574060262297,-0.0018333914177492304,0.012208539538273822,False
815831,0.0034579689557877103,-0.004577388251020905,0.01149332616259633,False
815888,-0.0004053327714675121,-0.005733121047956037,0.004922455505021012,False
815940,-0.0010655515043552217,-0.0057069952861737135,0.0035758922774632683,False
815949,-0.002456735127106099,-0.008456971127340923,0.00354350087312872,False
815995,-0.0021413241645913362,-0.007909310747885992,0.003626662418703317,False
816073,0.0014363341052193875,-0.0051017064051034665,0.00797437461554224,False
816078,-0.002313889756672804,-0.008128917146900467,0.0035011376335548575,False
816087,-0.0014546054675806488,-0.009929415863805897,0.007020204928644597,False
816115,-0.0018483181182920875,-0.00590454001916054,0.0022079037825763637,False
816118,-0.001562590286891165,-0.00685710317615748,0.0037319226023751493,False
816124,-0.0012172885754929785,-0.005333820205589233,0.002899243054603277,False
816150,0.00022632584775223802,-0.0048945958968163285,0.005347247592320803,False
816159,-0.0017194031569767064,-0.009187758492059665,0.005748952178106248,False
816197,-0.0020031773893190085,-0.013152094638559781,0.009145739859921762,False
816198,-0.0006913166873351921,-0.004279692787546797,0.0028970594128764115,False
816221,-0.0015833386781677137,-0.006408373692936766,0.0032416963366013367,False
816232,0.0053208166361451105,-0.009332843812385312,0.01997447708467553,False
816238,-0.0004300077054414213,-0.005528174161860859,0.0046681587509780145,False
816262,0.0008377550816352931,-0.004823170381699329,0.006498680544969914,False
816327,0.0023802052986089833,-0.005112470346752028,0.009872880943969993,False
816337,-0.0005577137559192965,-0.008585775274711514,0.007470347762872918,False
816388,-0.007998735832504825,-0.016310141113538186,0.0003126694485285405,False
816400,-0.0010745292464521433,-0.006301339744835355,0.004152281251931067,False
816426,-0.002007704134728969,-0.009352773275876677,0.005337365006418735,False
816488,-0.00033831082567514363,-0.007926537252842846,0.007249915601492558,False
816490,-0.0068961210402184335,-0.014356812733012942,0.0005645706525760743,False
816582,0.00017000985023929053,-0.004148013917482808,0.004488033617961389,False
816692,-0.0042358685869228795,-0.009939812087584727,0.001468074913738968,False
816756,-0.0028734185833243736,-0.007521486288341647,0.0017746491216928985,False
816767,-0.0012914065300134684,-0.005812598208982116,0.0032297851489551787,False
816777,0.0017373700186978944,-0.004307257532667831,0.0077819975700636175,False
816813,-0.006395506674294951,-0.010442219422449845,-0.0023487939261400553,False
816828,-0.0028081353751930704,-0.00737484011479964,0.0017585693644134974,False
816852,-0.0009556125482127324,-0.005272496959881643,0.0033612718634561754,False
816877,-0.0030234440520503347,-0.007298906340811795,0.0012520182367111252,False
816883,-0.0021684843666184826,-0.006507324295666094,0.0021703555624291303,False
816927,-0.004901041467007023,-0.010058088123008036,0.0002560051889939881,False
817003,-0.0007965500453711421,-0.004585603615918261,0.0029925035251759766,False
817019,-0.0024756032528101338,-0.0066938919986660765,0.001742685493045808,False
817037,-0.0065301537350371,-0.013892101885009276,0.0008317944149350718,False
817067,-0.0018607192338252003,-0.0066861784564989256,0.0029647399888485214,False
817091,0.0018778277354460776,-0.0033019480348944795,0.007057603505786636,False
817113,-0.0015826843539030536,-0.005547381764805472,0.002382013056999364,False
817412,0.001631691102081368,-0.0048202701231737765,0.00808365232733651,False
817437,-0.004936159669077067,-0.011273333525124126,0.0014010141869699871,False
817469,-0.0036043971019870382,-0.009732688045352378,0.002523893841378302,False
817517,0.0009978812721953515,-0.005712954206005222,0.0077087167503959225,False
817528,-0.0020696518600015713,-0.007660949072668831,0.0035216453526656865,False
817535,-0.0003603760546100096,-0.007498577749413339,0.006777825640193319,False
817605,-0.0014048006303672778,-0.010361051233512122,0.007551449972777564,False
817666,-0.0065094563184936675,-0.012598420523014563,-0.00042049211397277367,False
817667,-1.9463348250843798e-05,-0.0062539123717478915,0.0062149856752462,False
817729,-0.0027976657294683017,-0.01025166189318024,0.004656330434243635,False
817739,-0.00498974205119028,-0.009914861923029143,-6.462217935141422e-05,False
817756,-0.005182559820809523,-0.012684077500701461,0.0023189578590824163,False
817764,-0.0028185326878446505,-0.00905857874176619,0.003421513366076885,False
817774,-0.003923232712003696,-0.011210353824715715,0.003363888400708323,False
817787,-0.002114333934388951,-0.009052965671991538,0.004824297803213635,False
817824,-0.005975054361813782,-0.010777589406652974,-0.001172519316974598,False
817883,-0.005927345281780015,-0.00925046641048724,-0.0026042241530727837,False
817940,-0.0038432266719598956,-0.009272058150907807,0.001585604806988012,False
817987,-0.0007994414742743944,-0.0057413716614316025,0.004142488712882812,False
817989,-0.005417902558738568,-0.011610543514370648,0.0007747383968935116,False
818011,-0.006408782195352344,-0.012268135537249474,-0.0005494288534552139,False
818023,-0.005372451616468122,-0.010454534378165403,-0.0002903688547708453,False
818030,-0.00039228779787345535,-0.009484293848974073,0.008699718253227162,False
818046,-0.005961257039735488,-0.010502542963077581,-0.0014199711163933948,False
818064,-0.0022624549032621215,-0.012043070457540885,0.007518160651016639,False
818073,-0.0019155811648331462,-0.0072757333013145735,0.0034445709716482797,False
818074,-0.00425090340387791,-0.009944341620795421,0.0014425348130396014,False
818093,-0.004826940645226573,-0.011295581898905192,0.0016417006084520416,False
818145,0.003495976973519253,-0.006438116628586106,0.013430070575624611,False
818178,-0.002657279068370156,-0.007009672832210799,0.0016951146954704878,False
818185,-0.0037241944268146185,-0.009505298233171287,0.002056909379542051,False
818188,-0.004516728751365316,-0.008682747204827338,-0.0003507102979032938,False
818235,-0.004323006052830994,-0.00904670698881336,0.0004006948831513724,False
818301,-0.0016488033329417574,-0.006191275907711229,0.002893669241827713,False
818311,0.00239642867592899,-0.0033196162977836134,0.008112473649641594,False
818312,-0.004815706525271651,-0.008958114163687234,-0.0006732988868560722,False
818324,0.0007829696050131337,-0.003035658035036463,0.004601597245062731,False
818329,-7.589934338623675e-05,-0.006021051787658341,0.005869253100885866,False
818361,0.002584751911367398,-0.00571225649866715,0.010881760321401944,False
818407,-0.001667156599383405,-0.00674868077759506,0.003414367578828249,False
818436,0.0031156270896703334,-0.00809532332095879,0.014326577500299455,False
818480,0.0009951994012049104,-0.0071481516649827374,0.009138550467392556,False
818492,-0.001933868776135512,-0.007221142236551853,0.0033534046842808277,False
818506,-0.0024085450002603146,-0.007878923510153102,0.003061833509632472,False
818517,-0.0017117451242764474,-0.006756997067287699,0.0033335068187348013,False
818520,-0.002535140991395424,-0.0066847179453740895,0.001614435962583241,False
818574,-0.0006128258462052622,-0.006018998753565565,0.004793347061155039,False
818594,-0.002800524928465221,-0.007160725323664632,0.0015596754667341912,False
818607,0.0008550486619118963,-0.007099324439338489,0.00880942176316228,False
818636,-0.0014284108848930076,-0.007413908684950577,0.004557086915164561,False
818637,-0.0011441522866036747,-0.00642908599998984,0.004140781426782489,False
818639,-0.002739558191231626,-0.0073402851792396554,0.0018611687967764017,False
818656,-0.0019603938067892734,-0.006339066444419204,0.0024182788308406557,False
818690,-0.0003693965946917035,-0.005411827410212354,0.004673034220828944,False
818693,-0.0017991145875158538,-0.006492117201568077,0.002893888026536368,False
818727,-0.0035932192785037664,-0.008405261540328543,0.0012188229833210093,False
818732,-0.0013515453345877319,-0.006103409506302862,0.0034003188371273963,False
818739,-0.00250755294545773,-0.009915738020482661,0.004900632129567203,False
818741,0.0005246906181462065,-0.004195890556852411,0.005245271793144823,False
818785,-0.003689562666237118,-0.008004538773308693,0.000625413440834461,False
818793,-0.003114968930241032,-0.007445493463859166,0.0012155556033771019,False
818844,-0.0015845875005254828,-0.011176690501496315,0.008007515500445352,False
818847,-0.004023812778264689,-0.009949173552460302,0.001901547995930921,False
818852,-0.0011455931656218668,-0.004973497671764832,0.0026823113405210985,False
818886,-0.004682094647182247,-0.008399875097021385,-0.0009643141973431097,False
818965,-0.001377584262748939,-0.005458570400753654,0.0027034018752557743,False
819059,-0.0009379646047494282,-0.005354291374996009,0.003478362165497151,False
819075,0.001327828580143503,-0.002213269913667955,0.004868927073954961,False
819140,-0.0016270159863188082,-0.006720052270176498,0.00346602029753888,False
819147,-0.002521283059019339,-0.008482817749670643,0.0034402516316319643,False
819157,0.003300870139319692,-0.001571076718123063,0.008172816996762446,False
819169,-0.0005290371530423753,-0.005986229216264474,0.004928154910179722,False
819202,0.0009098913606017465,-0.0041218221384541455,0.005941604859657636,False
819206,-0.0009660991321712043,-0.008169014713156142,0.006236816448813733,False
819208,-0.004047789736036128,-0.009568979007127578,0.0014733995350553206,False
819228,0.003803095686700291,-0.010397914374107703,0.01800410574750828,False
819332,-0.002037530871889042,-0.009924132716583657,0.00584907097280557,False
819338,0.00041913045390150425,-0.006340833269018819,0.007179094176821826,False
819346,0.0007510294227214792,-0.00585021611654503,0.007352274961987986,False
819353,0.0009639946629084027,-0.007541206786726857,0.009469196112543661,False
819453,-2.024325389256099e-05,-0.004101404128783145,0.004060917620998022,False
819476,-0.001327961612104635,-0.009766195287854454,0.007110272063645182,False
819523,-0.0026155474508268066,-0.006194861875140419,0.0009637669734868068,False
819533,0.0002580323465947355,-0.004887453703303376,0.005403518396492847,False
819578,-0.00628891007295137,-0.01442330461676843,0.0018454844708656899,False
819604,-0.0010886785261240621,-0.009591176408133072,0.007413819355884948,False
819607,0.0006402760765251758,-0.003894741503025213,0.005175293656075563,False
819617,-0.0011125759153617,-0.005207611779605527,0.0029824599488821263,False
819625,-0.005197561640992519,-0.01109239106562579,0.0006972677836407501,False
819668,-0.001980812684714616,-0.007422420145122394,0.0034607947756931617,False
819681,-0.004486634355042247,-0.0094565246591772,0.00048325594909270735,False
819737,-0.0017112484298492344,-0.008991721177989943,0.005569224318291471,False
819743,9.555146765919824e-06,-0.004327543520081896,0.004346653813613735,False
819813,-0.006558312747040827,-0.013418872636357007,0.0003022471422753515,False
819870,-0.0006566963910738702,-0.010130207151224108,0.008816814369076366,False
819888,-0.0018666769980872377,-0.008351595630911483,0.004618241634737008,False
819905,-0.0020939234937769912,-0.006863191235228631,0.0026753442476746456,False
819907,-0.0005033933810114328,-0.005074145962618694,0.0040673592005958294,False
819938,0.000668782040801472,-0.0037765805742653183,0.005114144655868262,False
819967,-0.0026458094172439293,-0.01165178236712723,0.00636016353263937,False
819976,-1.4961298999666909e-05,-0.0079215735685042,0.007891650970504862,False
819977,0.0011644642806575927,-0.003721517348882223,0.006050445910197407,False
820023,-0.0010498106505970528,-0.004740500418260954,0.0026408791170668476,False
820095,-0.0013657293878515098,-0.007562851159659847,0.004831392383956826,False
820114,-0.005344808288526702,-0.010776787809089219,8.717123203581378e-05,False
820276,-0.0008179057633093353,-0.00459209652518087,0.002956284998562199,False
820277,0.0015237528924636307,-0.006881835226624049,0.009929341011551312,False
820289,-0.004531320082676434,-0.009550208082904148,0.00048756791755127666,False
820317,-0.0011490556945285466,-0.006697951924558252,0.004399840535501157,False
820374,0.0036936634915622655,-0.0032664184299542485,0.010653745413078779,False
820393,-0.0019336213043975401,-0.006048269011002761,0.00218102640220768,False
820400,-0.004914079390918133,-0.01010655668650823,0.0002783979046719646,False
820508,-0.001572263759277869,-0.007181094597085631,0.004036567078529892,False
820509,-0.001709274829611491,-0.005601162837664927,0.002182613178441944,False
820518,-0.002893154182799827,-0.008327986417778831,0.002541678052179176,False
820529,-0.003994703081269422,-0.012035151507926244,0.004045745345387397,False
820558,-0.0008498863231255745,-0.004945915090412518,0.0032461424441613674,False
820566,-0.0011945680419561686,-0.010050108995296831,0.007660972911384493,False
820582,-0.0007187118090860456,-0.0067104504041273945,0.005273026785955302,False
820587,0.0036870469317507423,-0.0006264597303715963,0.008000553593873078,False
820601,-0.0023737036716597716,-0.006136291188235691,0.0013888838449161466,False
820691,0.00030926879333225126,-0.0055552175912006365,0.006173755177865138,False
820713,-0.0013049027468079813,-0.005406343081693958,0.0027965375880779943,False
820750,-0.004929130868066089,-0.009472383510255306,-0.0003858782258768711,False
820760,0.0014698479293011415,-0.005648695214286505,0.00858839107288879,False
820777,-0.0031765142023328493,-0.014384794761437846,0.008031766356772146,False
820839,-0.0017831107287076282,-0.009500801500989956,0.005934580043574698,False
820847,0.001852719751207068,-0.003201141622226726,0.00690658112464086,False
820925,-0.0019048747208302438,-0.007626087634503386,0.003816338192842897,False
820950,-0.0033160810028163533,-0.007152489532311023,0.0005203275266783152,False
821014,-0.0002664916144769064,-0.007404836609100925,0.0068718533801471115,False
821069,-0.002593357319489428,-0.007037430138253571,0.0018507154992747142,False
821137,-0.005614249054753342,-0.010584491509151113,-0.0006440066003555707,False
821166,-0.0012076535460625595,-0.0078094292538572726,0.005394122161732153,False
821169,0.0020300936307079544,-0.006245075928521147,0.010305263189937054,False
821266,-0.0020248407201136154,-0.006719430337238066,0.0026697488970108337,False
821270,-0.00037799105131829666,-0.006764273456188572,0.006008291353551977,False
821294,-0.0015964952768251102,-0.005734649513754838,0.002541658960104618,False
821307,-0.0021141495058014134,-0.006735339884615109,0.0025070408730122843,False
821345,0.00023260379511511915,-0.005695671449746012,0.006160879039976249,False
821383,-3.203877242096445e-06,-0.004949351769729739,0.004942944015245546,False
821424,-0.0019159177472745906,-0.006120779041063287,0.002288943546514104,False
821473,0.003207908304170249,-0.00463239851559972,0.011048215123940216,False
821483,-0.0017583826603427945,-0.009934757467263525,0.006417992146577932,False
821518,7.017263352478219e-05,-0.0066800790328012775,0.006820424299850841,False
821557,0.003578843977967634,-0.010878043951986636,0.018035731907921897,False
821599,-0.005432949619561918,-0.01063360131521915,-0.0002322979239046865,False
821634,-0.0017164073498766796,-0.006214963265830393,0.0027821485660770337,False
821682,-0.0008019185120791496,-0.009272085308014467,0.007668248283856166,False
821706,-0.002235708655479562,-0.005882669956659791,0.0014112526457006644,False
821715,0.0005270716471262039,-0.00608604626731192,0.007140189561564326,False
821734,0.0002984669168643731,-0.004605572090542281,0.0052025059242710265,False
821743,0.0016207394101256539,-0.00854818348375869,0.011789662304009994,False
821783,0.011394469738697385,0.0033091149442809453,0.019479824533113827,True
821856,0.002359092237490856,-0.0033382085574921376,0.008056393032473848,False
822046,-0.0021354133768285996,-0.0072770569131230724,0.0030062301594658723,False
822090,-0.001623978578718004,-0.009837795459434945,0.006589838301998939,False
822154,-0.0015149625159532184,-0.00816458892268704,0.0051346638907806014,False
822156,0.0036173236504145807,-0.0063030030139821745,0.013537650314811337,False
822174,0.003506622960434772,-0.010116714388949257,0.017129960309818806,False
822246,-0.0022366509386463162,-0.008158028699948512,0.0036847268226558746,False
822274,0.0025756746533593597,-0.0038541219710668,0.009005471277785518,False
822286,-0.001571300529306214,-0.0068352272765930065,0.0036926262179805772,False
822315,-0.0025793357445109493,-0.008114621315108959,0.0029559498260870584,False
822319,-0.0020556622416385267,-0.007120467850604542,0.0030091433673274863,False
822341,0.002514710278668318,-0.004521805143457774,0.009551225700794407,False
822375,0.0015831688823128927,-0.005877182363848127,0.009043520128473913,False
822379,-0.0034377169325438927,-0.009486090891427618,0.00261065702633983,False
822386,0.00665845038335959,-0.0034189939348212017,0.016735894701540383,False
822425,-0.0009844255576037908,-0.005560060797863206,0.0035912096826556253,False
822472,0.003719070297465176,-0.005321856498320363,0.012759997093250708,False
822479,0.002664871021598308,-0.004528871357377769,0.009858613400574385,False
822485,-0.001395797531453678,-0.00802618447188692,0.005234589408979563,False
822492,-0.0009267202966903752,-0.006818781155539955,0.004965340562159204,False
822497,-0.0011239311820077694,-0.0065305984112225355,0.004282736047206994,False
822563,-0.0013376943267879493,-0.0070400915238089485,0.00436470287023305,False
822590,-0.002841327000659328,-0.007824966027855805,0.0021423120265371483,False
822664,-0.0017188781525466726,-0.012005011019122401,0.008567254714029053,False
822723,-0.005040720562281658,-0.0089946498387829,-0.0010867912857804177,False
822764,-0.001238206298383139,-0.007725926295375651,0.005249513698609372,False
822765,-0.0012049022868655986,-0.007858605382982414,0.005448800809251216,False
822770,-0.00409970481137393,-0.009295415831740293,0.001096006208992431,False
822847,0.003918728519092765,-0.0026455975338259717,0.010483054572011496,False
822882,0.0001667409454483453,-0.007580317145227194,0.007913799036123883,False
822888,0.002582789166618349,-0.006750515033269606,0.011916093366506304,False
822896,0.0006620935121259855,-0.008456391187632573,0.009780578211884541,False
822906,0.00511762355685705,-0.0004451639743589279,0.010680411088073029,False
822933,0.008771099498849839,-0.0009636742787159126,0.018505873276415587,False
822939,0.000166189510917107,-0.0060342103448770695,0.006366589366711282,False
823051,-0.003724621390684254,-0.013994051149205941,0.00654480836783743,False
823077,-0.004995511130056973,-0.014346444912421577,0.004355422652307629,False
823107,0.0021947385881525925,-0.005194174325180502,0.009583651501485687,False
823179,-0.0032554606424372045,-0.008501437477762785,0.001990516192888375,False
823215,-0.0008070760910689872,-0.0049863508785275065,0.0033721986963895314,False
